,,Van Tuxwell,Australia,Manuka Honey Choco,5-May-22,"$2,807",156,"$1,744",Other,,,,
,,Dennison Crosswaite,Canada,Organic Choco Syrup,9-May-22,"$1,547",221,"$1,001",Other,,,,
,,Kelci Walkden,Australia,70% Dark Bites,23-Nov-22,"$2,065",87,$925,Bites,,,,
,,Dotty Strutley,USA,Orange Choco,3-Apr-23,$259,9,$114,Bars,,,,
,,Jehu Rudeforth,New Zealand,Eclairs,17-Mar-23,"$2,912",416,"$1,988",Bites,,,,
,,Gigi Bohling,Canada,Drinking Coco,29-Aug-22,"$4,781",171,"$2,363",Other,,,,
,,Dennison Crosswaite,New Zealand,Organic Choco Syrup,25-Jan-23,$819,117,$530,Other,,,,
,,Curtice Advani,Canada,After Nines,4-Apr-23,$357,20,$194,Bites,,,,
,,Karlen McCaffrey,India,Fruit & Nut Bars,9-Jun-23,"$1,764",136,$991,Bars,,,,
,,Gigi Bohling,Australia,Manuka Honey Choco,23-Feb-22,"$1,526",81,$906,Other,,,,
,,Ches Bonnell,Canada,Eclairs,7-Nov-22,"$10,605","1,326","$6,338",Bites,,,,
,,Mallorie Waber,Australia,Organic Choco Syrup,30-Jan-23,"$6,874",860,"$3,896",Other,,,,
,,Van Tuxwell,Australia,Smooth Sliky Salty,2-Sep-22,"$2,016",92,$767,Bars,,,,
,,Marney O'Breen,New Zealand,99% Dark & Pure,12-Apr-23,"$9,387","1,565","$3,036",Bars,,,,
,,Camilla Castle,UK,Manuka Honey Choco,6-Dec-22,"$7,014",390,"$4,360",Other,,,,
,,Andria Kimpton,New Zealand,99% Dark & Pure,27-Dec-22,"$8,645",786,"$1,525",Bars,,,,
,,Gunar Cockshoot,UK,70% Dark Bites,17-Mar-23,"$8,183",304,"$3,232",Bites,,,,
,,Dotty Strutley,USA,99% Dark & Pure,11-Aug-22,"$4,375",487,$945,Bars,,,,
,,Oby Sorrel,India,70% Dark Bites,16-Jun-23,"$3,269",126,"$1,339",Bites,,,,
,,Karlen McCaffrey,Canada,Manuka Honey Choco,15-Aug-22,"$4,886",376,"$4,204",Other,,,,
,,Kelci Walkden,UK,Spicy Special Slims,21-Oct-22,"$4,102",152,"$2,391",Bites,,,,
,,Camilla Castle,Australia,Milk Bars,17-Apr-23,"$18,802","1,343","$5,332",Bars,,,,
,,Husein Augar,Australia,Eclairs,30-May-22,"$8,981","1,497","$7,156",Bites,,,,
,,Jan Morforth,USA,85% Dark Bars,6-Jul-22,"$2,968",212,"$1,495",Bars,,,,
,,Curtice Advani,UK,Manuka Honey Choco,16-Mar-22,"$3,164",226,"$2,527",Other,,,,
,,Van Tuxwell,India,Orange Choco,16-Jan-23,"$3,108",136,"$1,718",Bars,,,,
,,Gigi Bohling,Australia,Orange Choco,9-Jun-23,"$9,744",424,"$5,355",Bars,,,,
,,Barr Faughny,USA,Fruit & Nut Bars,22-Feb-23,"$8,421","1,053","$7,676",Bars,,,,
,,Rafaelita Blaksland,India,Spicy Special Slims,1-Mar-22,"$1,379",56,$881,Bites,,,,
,,Dennison Crosswaite,Australia,Caramel Stuffed Bars,25-Jan-23,$462,77,$303,Bars,,,,
,,Jehu Rudeforth,New Zealand,Caramel Stuffed Bars,3-Oct-22,"$12,495","1,042","$4,095",Bars,,,,
,,Madelene Upcott,New Zealand,Organic Choco Syrup,26-Jan-23,"$10,878","1,209","$5,477",Other,,,,
,,Mallorie Waber,India,White Choc,16-May-22,"$2,436",144,"$1,205",Other,,,,
,,Rafaelita Blaksland,USA,Raspberry Choco,1-Apr-22,"$11,991",387,"$3,707",Bars,,,,
,,Jehu Rudeforth,UK,99% Dark & Pure,13-Apr-23,"$8,302","1,038","$2,014",Bars,,,,
,,Andria Kimpton,New Zealand,Orange Choco,27-May-22,"$5,257",229,"$2,892",Bars,,,,
,,Roddy Speechley,New Zealand,Raspberry Choco,23-Aug-22,"$7,742",277,"$2,654",Bars,,,,
,,Dennison Crosswaite,New Zealand,Spicy Special Slims,2-Sep-22,"$9,716",360,"$5,663",Bites,,,,
,,Rafaelita Blaksland,Australia,Eclairs,2-May-23,"$1,694",212,"$1,013",Bites,,,,
,,Dotty Strutley,India,Caramel Stuffed Bars,24-Aug-22,$77,8,$31,Bars,,,,
,,Brien Boise,New Zealand,85% Dark Bars,19-May-23,$203,23,$162,Bars,,,,
,,Dotty Strutley,New Zealand,Raspberry Choco,10-Mar-23,"$3,367",125,"$1,198",Bars,,,,
,,Roddy Speechley,India,Orange Choco,17-Jan-23,"$1,477",51,$644,Bars,,,,
,,Van Tuxwell,New Zealand,Choco Coated Almonds,3-Mar-22,"$17,745","2,958","$13,015",Bites,,,,
,,Barr Faughny,UK,Mint Chip Choco,27-Jul-22,"$1,477",148,$958,Bars,,,,
,,Dennison Crosswaite,Canada,Manuka Honey Choco,18-May-22,"$7,994",445,"$4,975",Other,,,,
,,Barr Faughny,Canada,Almond Choco,18-Aug-22,"$3,843",133,"$1,624",Bars,,,,
,,Gigi Bohling,India,Choco Coated Almonds,9-Sep-22,"$4,942",495,"$2,178",Bites,,,,
,,Dotty Strutley,UK,Smooth Sliky Salty,15-Sep-22,"$1,596",67,$559,Bars,,,,
,,Jan Morforth,Canada,Orange Choco,13-Jun-22,"$4,165",174,"$2,198",Bars,,,,
,,Rafaelita Blaksland,UK,Manuka Honey Choco,6-Apr-22,"$6,377",376,"$4,204",Other,,,,
,,Van Tuxwell,UK,Mint Chip Choco,16-Nov-22,"$8,904",685,"$4,432",Bars,,,,
,,Barr Faughny,India,85% Dark Bars,10-Apr-23,"$10,780",770,"$5,429",Bars,,,,
,,Andria Kimpton,USA,Milk Bars,1-Mar-23,"$1,533",103,$409,Bars,,,,
,,Madelene Upcott,New Zealand,99% Dark & Pure,20-Apr-22,"$1,134",104,$202,Bars,,,,
,,Husein Augar,New Zealand,85% Dark Bars,20-Oct-22,"$11,725",838,"$5,908",Bars,,,,
,,Barr Faughny,Australia,70% Dark Bites,26-Dec-22,"$2,667",99,"$1,052",Bites,,,,
,,Rafaelita Blaksland,Canada,Eclairs,7-Sep-22,$105,10,$48,Bites,,,,
,,Roddy Speechley,Australia,Milk Bars,3-Jan-22,"$1,365",105,$417,Bars,,,,
,,Gunar Cockshoot,New Zealand,Orange Choco,8-Aug-22,"$8,575",373,"$4,711",Bars,,,,
,,Curtice Advani,USA,Fruit & Nut Bars,7-Jan-22,"$5,838",450,"$3,281",Bars,,,,
,,Ches Bonnell,USA,Caramel Stuffed Bars,17-May-22,"$3,542",506,"$1,989",Bars,,,,
,,Madelene Upcott,Canada,Raspberry Choco,5-Apr-23,"$11,088",358,"$3,430",Bars,,,,
,,Andria Kimpton,Canada,Spicy Special Slims,4-May-23,"$3,682",137,"$2,155",Bites,,,,
,,Gunar Cockshoot,USA,Smooth Sliky Salty,27-Oct-22,$882,42,$350,Bars,,,,
,,Curtice Advani,Australia,50% Dark Bites,28-Mar-22,"$1,225",137,$388,Bites,,,,
,,Gunar Cockshoot,USA,99% Dark & Pure,1-Mar-22,$497,46,$89,Bars,,,,
,,Jehu Rudeforth,India,Manuka Honey Choco,6-Jul-22,"$5,789",446,"$4,986",Other,,,,
,,Brien Boise,Australia,Peanut Butter Cubes,1-Mar-22,"$1,043",55,$622,Bites,,,,
,,Rafaelita Blaksland,New Zealand,Smooth Sliky Salty,29-Sep-22,"$1,589",70,$584,Bars,,,,
,,Jan Morforth,India,Eclairs,5-Jul-22,$343,49,$234,Bites,,,,
,,Rafaelita Blaksland,USA,Manuka Honey Choco,24-Aug-22,"$6,433",358,"$4,002",Other,,,,
,,Rafaelita Blaksland,Australia,70% Dark Bites,21-Feb-23,"$2,933",109,"$1,159",Bites,,,,
,,Jan Morforth,New Zealand,85% Dark Bars,15-Mar-22,"$1,799",120,$846,Bars,,,,
,,Wilone O'Kielt,New Zealand,Milk Bars,29-Jul-22,"$4,732",279,"$1,108",Bars,,,,
,,Gigi Bohling,Canada,Almond Choco,22-Jun-23,"$3,465",139,"$1,697",Bars,,,,
,,Andria Kimpton,UK,Choco Coated Almonds,2-Jun-22,"$6,335",704,"$3,098",Bites,,,,
,,Camilla Castle,New Zealand,Fruit & Nut Bars,21-Feb-22,"$5,131",733,"$5,344",Bars,,,,
,,Dennison Crosswaite,New Zealand,After Nines,27-Jan-22,"$8,610",410,"$3,973",Bites,,,,
,,Mallorie Waber,Canada,Orange Choco,7-Apr-22,$49,3,$38,Bars,,,,
,,Wilone O'Kielt,USA,Raspberry Choco,2-May-22,"$8,113",262,"$2,510",Bars,,,,
,,Brien Boise,New Zealand,50% Dark Bites,5-Jun-23,"$3,703",412,"$1,166",Bites,,,,
,,Andria Kimpton,India,Choco Coated Almonds,20-Jan-22,"$2,191",366,"$1,610",Bites,,,,
,,Mallorie Waber,Canada,Spicy Special Slims,5-Jun-23,"$14,105",455,"$7,157",Bites,,,,
,,Madelene Upcott,India,Almond Choco,11-Jan-23,"$2,786",108,"$1,319",Bars,,,,
,,Van Tuxwell,New Zealand,Milk Bars,1-Sep-22,$966,75,$298,Bars,,,,
,,Beverie Moffet,USA,Manuka Honey Choco,17-Apr-23,"$7,000",539,"$6,026",Other,,,,
,,Dennison Crosswaite,Australia,Smooth Sliky Salty,21-Nov-22,"$3,577",163,"$1,359",Bars,,,,
,,Kelci Walkden,Australia,85% Dark Bars,14-Mar-23,"$6,930",462,"$3,257",Bars,,,,
,,Roddy Speechley,USA,Almond Choco,24-Feb-22,"$6,636",222,"$2,711",Bars,,,,
,,Barr Faughny,India,Caramel Stuffed Bars,24-Aug-22,"$7,301",664,"$2,610",Bars,,,,
,,Gigi Bohling,UK,Mint Chip Choco,29-May-23,"$4,130",376,"$2,433",Bars,,,,
,,Karlen McCaffrey,New Zealand,Almond Choco,22-Dec-22,"$6,615",237,"$2,894",Bars,,,,
,,Wilone O'Kielt,New Zealand,Fruit & Nut Bars,10-Oct-22,"$3,780",540,"$3,937",Bars,,,,
,,Kelci Walkden,India,70% Dark Bites,11-Aug-22,"$2,709",105,"$1,116",Bites,,,,
,,Jehu Rudeforth,India,50% Dark Bites,23-Dec-22,"$11,270","1,127","$3,189",Bites,,,,
,,Roddy Speechley,USA,Eclairs,26-May-23,"$2,688",299,"$1,429",Bites,,,,
,,Dotty Strutley,India,Manuka Honey Choco,5-Aug-22,"$2,128",152,"$1,699",Other,,,,
,,Dotty Strutley,Canada,Baker's Choco Chips,21-Jan-22,"$5,803",323,"$1,702",Bars,,,,
,,Ches Bonnell,Australia,Caramel Stuffed Bars,1-Dec-22,"$1,141",163,$641,Bars,,,,
,,Gunar Cockshoot,UK,Eclairs,10-Aug-22,"$2,037",204,$975,Bites,,,,
,,Curtice Advani,New Zealand,Smooth Sliky Salty,24-Mar-22,"$7,224",344,"$2,869",Bars,,,,
,,Andria Kimpton,India,Fruit & Nut Bars,4-May-23,"$8,267",636,"$4,636",Bars,,,,
,,Madelene Upcott,USA,Mint Chip Choco,31-Mar-22,"$4,193",323,"$2,090",Bars,,,,
,,Kelci Walkden,Canada,Caramel Stuffed Bars,14-Sep-22,"$3,948",494,"$1,941",Bars,,,,
,,Jehu Rudeforth,Canada,Smooth Sliky Salty,16-Mar-22,"$5,936",248,"$2,068",Bars,,,,
,,Ches Bonnell,Canada,70% Dark Bites,17-May-23,"$7,497",289,"$3,072",Bites,,,,
,,Beverie Moffet,USA,Eclairs,8-Apr-22,"$15,610","1,735","$8,293",Bites,,,,
,,Barr Faughny,UK,Baker's Choco Chips,8-May-23,"$12,558",785,"$4,137",Bars,,,,
,,Beverie Moffet,Canada,Eclairs,18-Jan-22,"$1,260",180,$860,Bites,,,,
,,Van Tuxwell,India,White Choc,5-Aug-22,"$2,597",200,"$1,674",Other,,,,
,,Barr Faughny,USA,Orange Choco,17-Apr-23,"$7,735",267,"$3,372",Bars,,,,
,,Ches Bonnell,India,White Choc,22-Jul-22,"$5,740",410,"$3,432",Other,,,,
,,Mallorie Waber,Canada,Smooth Sliky Salty,18-Apr-22,"$6,804",341,"$2,844",Bars,,,,
,,Jan Morforth,Canada,50% Dark Bites,1-Dec-22,"$4,473",497,"$1,407",Bites,,,,
,,Kelci Walkden,Canada,99% Dark & Pure,8-Mar-22,"$6,671",742,"$1,439",Bars,,,,
,,Marney O'Breen,India,Drinking Coco,4-Apr-22,"$4,221",176,"$2,432",Other,,,,
,,Brien Boise,USA,Eclairs,20-Mar-23,"$1,848",370,"$1,769",Bites,,,,
,,Camilla Castle,Canada,50% Dark Bites,29-Apr-22,"$5,145",858,"$2,428",Bites,,,,
,,Roddy Speechley,USA,50% Dark Bites,11-Nov-22,"$7,154","1,431","$4,050",Bites,,,,
,,Andria Kimpton,India,Milk Bars,2-Mar-23,"$2,891",193,$766,Bars,,,,
,,Gigi Bohling,Canada,99% Dark & Pure,7-Sep-22,"$2,219",278,$539,Bars,,,,
,,Camilla Castle,Australia,Caramel Stuffed Bars,24-Feb-22,"$12,824","1,283","$5,042",Bars,,,,
,,Karlen McCaffrey,Australia,Organic Choco Syrup,4-May-22,"$5,740",820,"$3,715",Other,,,,
,,Camilla Castle,India,Mint Chip Choco,31-Mar-22,"$2,177",218,"$1,410",Bars,,,,
,,Brien Boise,UK,99% Dark & Pure,13-Apr-23,"$5,110",730,"$1,416",Bars,,,,
,,Gigi Bohling,New Zealand,Raspberry Choco,20-Dec-22,"$1,246",41,$393,Bars,,,,
,,Curtice Advani,Canada,Mint Chip Choco,2-May-22,$749,75,$485,Bars,,,,
,,Brien Boise,Australia,Orange Choco,12-Jun-23,"$20,328",814,"$10,281",Bars,,,,
,,Wilone O'Kielt,India,After Nines,30-Nov-22,"$1,330",64,$620,Bites,,,,
,,Karlen McCaffrey,India,Caramel Stuffed Bars,22-Mar-23,"$7,987","1,141","$4,484",Bars,,,,
,,Gunar Cockshoot,USA,Drinking Coco,20-Jun-22,"$1,750",80,"$1,106",Other,,,,
,,Oby Sorrel,Canada,85% Dark Bars,23-Sep-22,"$4,431",370,"$2,609",Bars,,,,
,,Dennison Crosswaite,India,Peanut Butter Cubes,14-Jun-22,"$15,855",690,"$7,804",Bites,,,,
,,Roddy Speechley,USA,Fruit & Nut Bars,30-Jun-23,"$7,252",907,"$6,612",Bars,,,,
,,Rafaelita Blaksland,USA,Peanut Butter Cubes,29-Jul-22,"$14,364",653,"$7,385",Bites,,,,
,,Husein Augar,New Zealand,Manuka Honey Choco,20-Jun-23,"$5,733",383,"$4,282",Other,,,,
,,Curtice Advani,Australia,White Choc,11-Jan-23,"$8,771",675,"$5,650",Other,,,,
,,Karlen McCaffrey,New Zealand,Baker's Choco Chips,22-Dec-22,"$2,646",204,"$1,075",Bars,,,,
,,Andria Kimpton,Canada,Organic Choco Syrup,9-May-23,"$2,968",371,"$1,681",Other,,,,
,,Jehu Rudeforth,USA,Almond Choco,15-Feb-22,$245,9,$110,Bars,,,,
,,Marney O'Breen,UK,Manuka Honey Choco,6-Apr-23,"$2,478",166,"$1,856",Other,,,,
,,Gunar Cockshoot,Canada,Almond Choco,14-Oct-22,"$3,374",130,"$1,587",Bars,,,,
,,Wilone O'Kielt,India,Spicy Special Slims,31-Oct-22,"$3,171",103,"$1,620",Bites,,,,
,,Marney O'Breen,Canada,Manuka Honey Choco,21-Feb-23,"$6,237",480,"$5,366",Other,,,,
,,Kelci Walkden,UK,Organic Choco Syrup,20-Sep-22,$784,157,$711,Other,,,,
,,Ches Bonnell,USA,Eclairs,7-Jun-22,"$9,814",893,"$4,269",Bites,,,,
,,Karlen McCaffrey,India,Milk Bars,17-May-23,"$10,535",753,"$2,989",Bars,,,,
,,Dotty Strutley,Australia,Mint Chip Choco,14-Apr-23,"$5,215",402,"$2,601",Bars,,,,
,,Beverie Moffet,India,Drinking Coco,1-Dec-22,"$4,004",154,"$2,128",Other,,,,
,,Gunar Cockshoot,UK,After Nines,9-Mar-22,"$6,118",279,"$2,704",Bites,,,,
,,Marney O'Breen,India,Organic Choco Syrup,16-Jan-23,"$2,401",401,"$1,817",Other,,,,
,,Barr Faughny,Australia,Peanut Butter Cubes,17-May-22,"$6,055",264,"$2,986",Bites,,,,
,,Mallorie Waber,USA,White Choc,5-Oct-22,"$5,635",513,"$4,294",Other,,,,
,,Dotty Strutley,USA,Drinking Coco,26-Sep-22,"$9,968",384,"$5,307",Other,,,,
,,Marney O'Breen,New Zealand,Fruit & Nut Bars,15-Apr-22,"$11,228","1,404","$10,235",Bars,,,,
,,Kaine Padly,Canada,Choco Coated Almonds,21-Mar-23,"$3,773",629,"$2,768",Bites,,,,
,,Gigi Bohling,Australia,Smooth Sliky Salty,8-Mar-23,"$8,106",427,"$3,561",Bars,,,,
,,Karlen McCaffrey,Canada,85% Dark Bars,23-Jun-22,"$3,983",266,"$1,875",Bars,,,,
,,Kelci Walkden,USA,White Choc,22-May-23,"$3,360",210,"$1,758",Other,,,,
,,Ches Bonnell,New Zealand,Raspberry Choco,9-Jun-23,"$5,313",190,"$1,820",Bars,,,,
,,Marney O'Breen,New Zealand,Eclairs,23-Mar-23,"$1,120",224,"$1,071",Bites,,,,
,,Van Tuxwell,Canada,After Nines,10-Feb-23,"$1,036",52,$504,Bites,,,,
,,Gunar Cockshoot,Canada,Orange Choco,28-Oct-22,"$7,560",261,"$3,296",Bars,,,,
,,Andria Kimpton,Australia,Peanut Butter Cubes,4-Feb-22,"$1,953",89,"$1,007",Bites,,,,
,,Roddy Speechley,Canada,Organic Choco Syrup,31-Mar-23,$392,44,$199,Other,,,,
,,Marney O'Breen,India,Almond Choco,1-Dec-22,"$10,605",425,"$5,189",Bars,,,,
,,Gigi Bohling,UK,Manuka Honey Choco,5-Dec-22,"$4,991",294,"$3,287",Other,,,,
,,Wilone O'Kielt,Australia,70% Dark Bites,6-Dec-22,"$4,599",210,"$2,232",Bites,,,,
,,Curtice Advani,Canada,Organic Choco Syrup,3-Nov-22,$875,80,$362,Other,,,,
,,Husein Augar,Australia,85% Dark Bars,9-May-23,"$6,552",546,"$3,849",Bars,,,,
,,Jehu Rudeforth,USA,Fruit & Nut Bars,15-Mar-23,"$8,589",859,"$6,262",Bars,,,,
,,Van Tuxwell,USA,Spicy Special Slims,20-Jan-22,"$6,923",257,"$4,043",Bites,,,,
,,Mallorie Waber,India,Smooth Sliky Salty,21-Feb-23,"$4,872",212,"$1,768",Bars,,,,
,,Ches Bonnell,New Zealand,Orange Choco,3-Mar-23,$553,23,$290,Bars,,,,
,,Gunar Cockshoot,New Zealand,Spicy Special Slims,23-Jan-23,"$4,816",186,"$2,926",Bites,,,,
,,Barr Faughny,UK,Choco Coated Almonds,10-Feb-23,"$3,710",338,"$1,487",Bites,,,,
,,Oby Sorrel,Canada,Almond Choco,20-Mar-23,"$5,929",229,"$2,796",Bars,,,,
,,Husein Augar,USA,Caramel Stuffed Bars,4-May-23,"$1,176",196,$770,Bars,,,,
,,Jan Morforth,India,Spicy Special Slims,3-Nov-22,"$2,919",109,"$1,715",Bites,,,,
,,Andria Kimpton,India,Smooth Sliky Salty,14-Sep-22,"$1,743",80,$667,Bars,,,,
,,Curtice Advani,India,Peanut Butter Cubes,24-Oct-22,"$1,309",77,$871,Bites,,,,
,,Dennison Crosswaite,USA,Mint Chip Choco,6-Mar-23,"$6,132",558,"$3,610",Bars,,,,
,,Kelci Walkden,Australia,50% Dark Bites,6-Apr-23,"$2,870",261,$739,Bites,,,,
,,Jehu Rudeforth,Canada,Caramel Stuffed Bars,1-May-23,"$10,143","1,127","$4,429",Bars,,,,
,,Kelci Walkden,Canada,Choco Coated Almonds,16-Mar-22,"$11,466","1,434","$6,310",Bites,,,,
,,Jehu Rudeforth,Canada,Mint Chip Choco,12-Jan-22,"$1,743",194,"$1,255",Bars,,,,
,,Jehu Rudeforth,USA,Milk Bars,18-Mar-22,"$8,344",596,"$2,366",Bars,,,,
,,Kaine Padly,Canada,70% Dark Bites,2-May-23,"$3,605",139,"$1,478",Bites,,,,
,,Ches Bonnell,USA,Baker's Choco Chips,14-Jul-22,$378,21,$111,Bars,,,,
,,Kelci Walkden,USA,70% Dark Bites,18-Mar-22,"$2,751",115,"$1,222",Bites,,,,
,,Dotty Strutley,Australia,White Choc,30-Jun-23,"$15,596","1,040","$8,705",Other,,,,
,,Roddy Speechley,India,99% Dark & Pure,20-Mar-23,"$14,476","2,413","$4,681",Bars,,,,
,,Husein Augar,UK,Baker's Choco Chips,31-May-22,"$6,076",338,"$1,781",Bars,,,,
,,Dennison Crosswaite,Australia,85% Dark Bars,10-Nov-22,"$4,431",403,"$2,841",Bars,,,,
,,Dennison Crosswaite,New Zealand,Orange Choco,3-May-22,"$3,444",128,"$1,617",Bars,,,,
,,Ches Bonnell,Australia,Eclairs,25-Apr-23,"$9,142","1,524","$7,285",Bites,,,,
,,Curtice Advani,Australia,85% Dark Bars,9-Aug-22,"$5,390",450,"$3,173",Bars,,,,
,,Gunar Cockshoot,Australia,Spicy Special Slims,29-Jul-22,"$2,569",86,"$1,353",Bites,,,,
,,Ches Bonnell,Australia,Smooth Sliky Salty,8-Apr-22,"$5,810",291,"$2,427",Bars,,,,
,,Roddy Speechley,New Zealand,Spicy Special Slims,18-Jan-23,"$11,452",409,"$6,434",Bites,,,,
,,Van Tuxwell,UK,Choco Coated Almonds,4-Oct-22,"$5,593",467,"$2,055",Bites,,,,
,,Kaine Padly,USA,Peanut Butter Cubes,25-May-22,"$15,064",718,"$8,121",Bites,,,,
,,Husein Augar,Australia,50% Dark Bites,23-Jan-23,"$8,848","1,106","$3,130",Bites,,,,
,,Kaine Padly,New Zealand,70% Dark Bites,8-Jun-23,$658,27,$287,Bites,,,,
,,Oby Sorrel,New Zealand,Baker's Choco Chips,24-Mar-22,"$8,834",491,"$2,588",Bars,,,,
,,Dotty Strutley,New Zealand,Fruit & Nut Bars,7-Jan-22,"$2,338",195,"$1,422",Bars,,,,
,,Ches Bonnell,UK,Eclairs,10-Nov-22,"$8,246","1,031","$4,928",Bites,,,,
,,Andria Kimpton,India,50% Dark Bites,23-Dec-22,"$12,831","1,284","$3,634",Bites,,,,
,,Barr Faughny,Canada,85% Dark Bars,17-Jan-23,"$11,991",800,"$5,640",Bars,,,,
,,Dennison Crosswaite,Australia,Organic Choco Syrup,8-Aug-22,$994,91,$412,Other,,,,
,,Camilla Castle,USA,Spicy Special Slims,22-Jun-22,"$12,467",480,"$7,550",Bites,,,,
,,Ches Bonnell,India,Milk Bars,29-Mar-22,"$5,404",318,"$1,262",Bars,,,,
,,Ches Bonnell,UK,85% Dark Bars,16-Jun-22,"$3,458",231,"$1,629",Bars,,,,
,,Dotty Strutley,Canada,Smooth Sliky Salty,9-Nov-22,"$15,750",630,"$5,254",Bars,,,,
,,Rafaelita Blaksland,USA,Mint Chip Choco,9-Nov-22,$945,95,$615,Bars,,,,
,,Andria Kimpton,USA,85% Dark Bars,5-Jan-22,"$2,912",292,"$2,059",Bars,,,,
,,Marney O'Breen,New Zealand,Organic Choco Syrup,18-Apr-23,"$2,016",202,$915,Other,,,,
,,Mallorie Waber,UK,Orange Choco,27-Jun-23,"$2,597",104,"$1,314",Bars,,,,
,,Roddy Speechley,USA,Caramel Stuffed Bars,18-Aug-22,$252,28,$110,Bars,,,,
,,Van Tuxwell,Australia,Almond Choco,7-Dec-22,"$4,928",170,"$2,076",Bars,,,,
,,Roddy Speechley,New Zealand,Caramel Stuffed Bars,26-Aug-22,"$2,415",302,"$1,187",Bars,,,,
,,Camilla Castle,UK,Almond Choco,17-May-22,"$7,392",255,"$3,114",Bars,,,,
,,Madelene Upcott,UK,Raspberry Choco,17-Jan-23,"$3,094",124,"$1,188",Bars,,,,
,,Andria Kimpton,UK,Spicy Special Slims,2-Nov-22,"$3,269",122,"$1,919",Bites,,,,
,,Beverie Moffet,New Zealand,Smooth Sliky Salty,29-Jul-22,"$3,794",165,"$1,376",Bars,,,,
,,Andria Kimpton,Australia,99% Dark & Pure,2-Mar-23,"$2,674",268,$520,Bars,,,,
,,Husein Augar,UK,Mint Chip Choco,31-Aug-22,"$2,310",231,"$1,495",Bars,,,,
,,Ches Bonnell,USA,Milk Bars,4-Jan-23,"$2,450",205,$814,Bars,,,,
,,Marney O'Breen,Canada,Choco Coated Almonds,27-Oct-22,"$7,455",932,"$4,101",Bites,,,,
,,Brien Boise,New Zealand,99% Dark & Pure,14-Oct-22,"$7,196","1,028","$1,994",Bars,,,,
,,Karlen McCaffrey,Australia,Eclairs,17-Aug-22,"$3,570",325,"$1,554",Bites,,,,
,,Husein Augar,India,85% Dark Bars,15-Dec-22,"$6,363",490,"$3,455",Bars,,,,
,,Rafaelita Blaksland,UK,Mint Chip Choco,27-Jun-22,"$6,027",548,"$3,546",Bars,,,,
,,Rafaelita Blaksland,USA,Drinking Coco,17-Apr-23,"$12,705",489,"$6,758",Other,,,,
,,Kelci Walkden,India,Raspberry Choco,18-May-23,$455,18,$172,Bars,,,,
,,Madelene Upcott,USA,After Nines,17-May-22,$245,12,$116,Bites,,,,
,,Dotty Strutley,USA,Milk Bars,16-Jan-23,"$14,567","1,214","$4,820",Bars,,,,
,,Marney O'Breen,USA,Organic Choco Syrup,22-Feb-22,"$4,991",713,"$3,230",Other,,,,
,,Rafaelita Blaksland,New Zealand,Fruit & Nut Bars,3-Mar-22,"$1,505",168,"$1,225",Bars,,,,
,,Karlen McCaffrey,New Zealand,Milk Bars,16-Feb-22,"$22,141","1,704","$6,765",Bars,,,,
,,Gunar Cockshoot,USA,Raspberry Choco,3-Feb-23,"$3,318",108,"$1,035",Bars,,,,
,,Barr Faughny,Canada,Peanut Butter Cubes,13-Jan-22,"$6,531",284,"$3,212",Bites,,,,
,,Barr Faughny,New Zealand,Eclairs,30-Mar-22,"$1,967",197,$942,Bites,,,,
,,Karlen McCaffrey,New Zealand,Manuka Honey Choco,10-May-22,"$3,528",208,"$2,325",Other,,,,
,,Madelene Upcott,New Zealand,After Nines,8-Mar-23,"$4,501",205,"$1,986",Bites,,,,
,,Beverie Moffet,Canada,85% Dark Bars,6-Mar-23,"$1,456",104,$733,Bars,,,,
,,Camilla Castle,UK,Orange Choco,20-Sep-22,"$2,499",109,"$1,377",Bars,,,,
,,Oby Sorrel,New Zealand,Spicy Special Slims,2-Aug-22,"$3,766",135,"$2,124",Bites,,,,
,,Ches Bonnell,New Zealand,White Choc,21-Feb-23,"$9,226",543,"$4,545",Other,,,,
,,Dotty Strutley,USA,Organic Choco Syrup,3-Jun-22,"$1,099",100,$453,Other,,,,
,,Van Tuxwell,Canada,Smooth Sliky Salty,24-Jun-22,"$6,013",301,"$2,510",Bars,,,,
,,Kaine Padly,Australia,Fruit & Nut Bars,19-Jul-22,"$1,687",130,$948,Bars,,,,
,,Kelci Walkden,USA,Almond Choco,8-Aug-22,"$12,236",408,"$4,982",Bars,,,,
,,Andria Kimpton,New Zealand,50% Dark Bites,9-Mar-22,"$7,084",886,"$2,507",Bites,,,,
,,Rafaelita Blaksland,New Zealand,Milk Bars,20-Jan-23,"$7,707",454,"$1,802",Bars,,,,
,,Wilone O'Kielt,New Zealand,After Nines,22-Dec-22,"$2,464",118,"$1,143",Bites,,,,
,,Gigi Bohling,UK,Milk Bars,12-Jan-22,"$13,321",952,"$3,779",Bars,,,,
,,Rafaelita Blaksland,UK,Eclairs,21-Feb-23,"$7,651",851,"$4,068",Bites,,,,
,,Beverie Moffet,Canada,Mint Chip Choco,29-Nov-22,"$1,372",106,$686,Bars,,,,
,,Ches Bonnell,India,After Nines,13-Apr-23,"$6,321",288,"$2,791",Bites,,,,
,,Van Tuxwell,USA,White Choc,26-Apr-23,"$6,251",368,"$3,080",Other,,,,
,,Andria Kimpton,Canada,White Choc,12-May-22,"$2,660",242,"$2,026",Other,,,,
,,Camilla Castle,USA,Fruit & Nut Bars,21-Feb-23,"$1,841",154,"$1,123",Bars,,,,
